Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
11.06.2024,Tue,00:00,00:49,00:49,드라마 The Practice 학습,,,,,문기옥,
11.06.2024,Tue,00:49,00:59,00:10,드라마 The Practice 학습,,,,,문기옥,
11.06.2024,Tue,00:59,06:07,05:08,잠,잠,잠,,,,
11.06.2024,Tue,06:07,07:06,00:59,드라마 The Practice 학습,,,,,문기옥,
11.06.2024,Tue,07:06,07:09,00:03,화장실,생활,화장실,,,,
11.06.2024,Tue,07:09,07:12,00:03,귀지 제거,,,,,,
11.06.2024,Tue,07:12,07:14,00:02,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
11.06.2024,Tue,07:14,07:17,00:03,"요구르트 준비, 먹기, 처리 등",,,,,,
11.06.2024,Tue,07:17,07:34,00:17,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
11.06.2024,Tue,07:34,07:37,00:03,인터넷 커뮤니티 리그 오브 레전드 갤러리 서핑,,,,,,
11.06.2024,Tue,07:37,07:45,00:08,메이플 랜드 갤러리 서핑,,,,,,
11.06.2024,Tue,07:45,09:50,02:05,잠,잠,잠,,,,
11.06.2024,Tue,09:50,10:08,00:18,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
11.06.2024,Tue,10:08,10:11,00:03,"이동 준비, 이동 등",생활,이동,,,,
11.06.2024,Tue,10:11,10:25,00:14,"이동 준비, 이동 등",생활,이동,,,,
11.06.2024,Tue,10:25,10:40,00:15,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
11.06.2024,Tue,10:40,10:41,00:01,"이동 준비, 이동 등",생활,이동,,,,
11.06.2024,Tue,10:41,11:03,00:22,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
11.06.2024,Tue,11:03,11:07,00:04,"이동 준비, 이동 등",생활,이동,,,,
11.06.2024,Tue,11:07,11:20,00:13,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
11.06.2024,Tue,11:20,11:24,00:04,"이동 준비, 이동 등",생활,이동,,,,
11.06.2024,Tue,11:24,11:33,00:09,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
11.06.2024,Tue,11:33,11:36,00:03,책 정치사회학 (김윤태),,,,,,
