Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
10.06.2024,Mon,00:00,06:00,06:00,잠,잠,잠,,,,
10.06.2024,Mon,06:00,06:01,00:01,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
10.06.2024,Mon,06:01,06:04,00:03,"요구르트 준비, 먹기, 처리 등",,,,,,
10.06.2024,Mon,06:04,06:05,00:01,귀지 제거,,,,,,
10.06.2024,Mon,06:05,06:17,00:12,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
10.06.2024,Mon,06:17,06:24,00:07,인터넷 커뮤니티 리그 오브 레전드 갤러리 서핑,,,,,,
10.06.2024,Mon,06:24,06:47,00:23,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
10.06.2024,Mon,06:47,06:51,00:04,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,06:51,07:07,00:16,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,07:07,07:19,00:12,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
10.06.2024,Mon,07:19,07:21,00:02,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,07:21,07:44,00:23,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
10.06.2024,Mon,07:44,07:48,00:04,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,07:48,07:57,00:09,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
10.06.2024,Mon,07:57,08:01,00:04,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,08:01,08:09,00:08,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
10.06.2024,Mon,08:09,08:18,00:09,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,08:18,08:20,00:02,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,08:20,08:21,00:01,"비일상품 구매, 탐색, 행정 처리",,,,,,
10.06.2024,Mon,08:21,08:23,00:02,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,08:23,08:24,00:01,"사물함 관련 행정, 정리 등",,,,,,
10.06.2024,Mon,08:24,08:31,00:07,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
10.06.2024,Mon,08:31,08:38,00:07,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,08:38,08:39,00:01,"국내 언론 기사, 지면 인터뷰, 연재물 등 확인",정보,언론,,,,
10.06.2024,Mon,08:39,08:51,00:12,"전력전자공학 (영강) (이기복 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
10.06.2024,Mon,08:51,08:57,00:06,잠,잠,잠,,,,
10.06.2024,Mon,08:57,10:15,01:18,"반도체공학I (김규태 교수님) 수강, 수험, 대기 등",,,,,,
10.06.2024,Mon,10:15,10:21,00:06,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,10:21,10:35,00:14,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,10:35,10:45,00:10,택배 보내기 등,,,,,,
10.06.2024,Mon,10:45,10:59,00:14,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,10:59,11:00,00:01,"반도체공학I (김규태 교수님) 수강, 수험, 대기 등",,,,,,
10.06.2024,Mon,11:00,11:05,00:05,"반도체공학I (김규태 교수님) 수강, 수험, 대기 등",,,,,,
10.06.2024,Mon,11:05,11:13,00:08,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
10.06.2024,Mon,11:13,11:16,00:03,화장실,생활,화장실,,,,
10.06.2024,Mon,11:16,11:22,00:06,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,11:22,11:25,00:03,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
10.06.2024,Mon,11:25,12:12,00:47,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
10.06.2024,Mon,12:12,12:19,00:07,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,12:19,12:37,00:18,인터넷 커뮤니티 고파스 서핑,,,,,,
10.06.2024,Mon,12:37,12:41,00:04,메이플 랜드 갤러리 서핑,,,,,,
10.06.2024,Mon,12:41,13:11,00:30,산책,생활,산책,,,문기옥,
10.06.2024,Mon,13:11,13:25,00:14,휴식,생활,휴식,,,,
10.06.2024,Mon,13:25,13:29,00:04,산책,생활,산책,,,문기옥,
10.06.2024,Mon,13:29,13:33,00:04,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,13:33,14:02,00:29,"전력전자공학 (영강) (이기복 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
10.06.2024,Mon,14:02,15:51,01:49,잠,잠,잠,,,,
10.06.2024,Mon,15:51,16:26,00:35,"전력전자공학 (영강) (이기복 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
10.06.2024,Mon,16:26,16:28,00:02,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,16:28,16:29,00:01,"비일상품 구매, 탐색, 행정 처리",,,,,,
10.06.2024,Mon,16:29,16:32,00:03,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,16:32,16:53,00:21,"전력전자공학 (영강) (이기복 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
10.06.2024,Mon,16:53,16:56,00:03,Duolingo 독일어 (<-영어),공부,독일어,,,,
10.06.2024,Mon,16:56,17:27,00:31,"전력전자공학 (영강) (이기복 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
10.06.2024,Mon,17:27,17:29,00:02,화장실,생활,화장실,,,,
10.06.2024,Mon,17:29,17:51,00:22,산책,생활,산책,,,문기옥,
10.06.2024,Mon,17:51,18:51,01:00,인터넷 커뮤니티 고파스 서핑,,,,,,
10.06.2024,Mon,18:51,18:52,00:01,"물 마시기, 준비 등",행정,"물 준비, 마시기",,,,
10.06.2024,Mon,18:52,18:56,00:04,인터넷 커뮤니티 고파스 서핑,,,,,,
10.06.2024,Mon,18:56,19:17,00:21,"전력전자공학 (영강) (이기복 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
10.06.2024,Mon,19:17,19:21,00:04,화장실,생활,화장실,,,,
10.06.2024,Mon,19:21,20:11,00:50,"전력전자공학 (영강) (이기복 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
10.06.2024,Mon,20:11,20:13,00:02,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
10.06.2024,Mon,20:13,20:14,00:01,"사물함 관련 행정, 정리 등",,,,,,
10.06.2024,Mon,20:14,20:26,00:12,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,20:26,20:31,00:05,"Charles de Gaulle 연설 시청, 학습",,,,,,
10.06.2024,Mon,20:31,20:36,00:05,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
10.06.2024,Mon,20:36,20:38,00:02,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
10.06.2024,Mon,20:38,20:44,00:06,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,20:44,20:53,00:09,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
10.06.2024,Mon,20:53,20:56,00:03,"이동 준비, 이동 등",생활,이동,,,,
10.06.2024,Mon,20:56,21:18,00:22,"책 푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 (우치다 타츠루; 이경덕)",,,,,,
10.06.2024,Mon,21:18,21:20,00:02,"이동 준비, 이동 등",생활,이동,,,,
