Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
06.06.2024,Thu,00:00,01:07,01:07,게임 리그 오브 레전드 플레이,여가,게임,,,,
06.06.2024,Thu,01:07,01:32,00:25,유튜브 랄로 시청 등,,,,,,
06.06.2024,Thu,01:32,01:48,00:16,유튜브 랄로 시청 등,,,,,,
06.06.2024,Thu,01:48,02:12,00:24,유튜브 랄로 시청 등,,,,,,
06.06.2024,Thu,02:12,02:16,00:04,자려고 눕거나 엎드렸지만 잠이 안 옴,,,,,,
06.06.2024,Thu,02:16,02:40,00:24,유튜브 랄로 시청 등,,,,,,
06.06.2024,Thu,02:40,02:43,00:03,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
06.06.2024,Thu,02:43,08:47,06:04,게임 리그 오브 레전드 플레이,여가,게임,,,,
06.06.2024,Thu,08:47,09:13,00:26,유튜브 랄로 시청 등,,,,,,
06.06.2024,Thu,09:13,13:21,04:08,잠,잠,잠,,,,
06.06.2024,Thu,13:21,13:24,00:03,화장실,생활,화장실,,,,
06.06.2024,Thu,13:24,13:25,00:01,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
06.06.2024,Thu,13:25,13:27,00:02,"요구르트 준비, 먹기, 처리 등",,,,,,
06.06.2024,Thu,13:27,15:39,02:12,게임 리그 오브 레전드 플레이,여가,게임,,,,
06.06.2024,Thu,15:39,15:41,00:02,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
06.06.2024,Thu,15:41,15:47,00:06,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
06.06.2024,Thu,15:47,16:05,00:18,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
06.06.2024,Thu,16:05,16:08,00:03,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
06.06.2024,Thu,16:08,21:10,05:02,게임 리그 오브 레전드 플레이,여가,게임,,,,
06.06.2024,Thu,21:10,21:14,00:04,화장실,생활,화장실,,,,
06.06.2024,Thu,21:14,21:18,00:04,Duolingo 힌디어 (<-영어),,,,,,
06.06.2024,Thu,21:18,21:20,00:02,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
06.06.2024,Thu,21:20,21:26,00:06,Duolingo 스페인어 (<-영어),공부,스페인어,,,,
06.06.2024,Thu,21:26,21:34,00:08,Duolingo 네덜란드어 (<-영어),공부,네덜란드어,,,,
06.06.2024,Thu,21:34,21:40,00:06,Duolingo 이탈리아어 (<-영어),공부,이탈리아어,,,,
06.06.2024,Thu,21:40,21:44,00:04,Duolingo 프랑스어 (<-영어),공부,프랑스어,,,,
06.06.2024,Thu,21:44,21:49,00:05,Duolingo 아랍어 (<-영어),공부,아랍어,,,,
06.06.2024,Thu,21:49,21:54,00:05,Duolingo 스웨덴어 (<-영어),,,,,,
06.06.2024,Thu,21:54,21:58,00:04,Duolingo 독일어 (<-영어),공부,독일어,,,,
06.06.2024,Thu,21:58,23:48,01:50,드라마 The Practice 학습,,,,,문기옥,
06.06.2024,Thu,23:48,00:00,00:12,드라마 The Practice 학습,,,,,문기옥,
07.06.2024,Fri,00:00,00:35,00:35,드라마 The Practice 학습,,,,,문기옥,
07.06.2024,Fri,00:35,06:17,05:42,드라마 The Practice 학습,,,,,문기옥,
07.06.2024,Fri,06:17,06:26,00:09,유튜브 랄로 시청 등,,,,,,
07.06.2024,Fri,06:26,12:17,05:51,잠,잠,잠,,,,
07.06.2024,Fri,12:17,12:19,00:02,화장실,생활,화장실,,,,
07.06.2024,Fri,12:19,12:21,00:02,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
07.06.2024,Fri,12:21,12:23,00:02,"요구르트 준비, 먹기, 처리 등",,,,,,
07.06.2024,Fri,12:23,12:35,00:12,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
Total,2,,,36:35,,,,,,,
