Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
10.05.2024,Fri,00:00,01:45,01:45,게임 리그 오브 레전드 플레이,여가,게임,,,,
10.05.2024,Fri,01:45,02:05,00:20,유튜브 랄로 시청 등,,,,,,
10.05.2024,Fri,02:05,10:10,08:05,잠,잠,잠,,,,
10.05.2024,Fri,10:10,10:11,00:01,"물품 배송 확인, 교환 반품 처리",,,,,,
10.05.2024,Fri,10:11,10:13,00:02,화장실,생활,화장실,,,,
10.05.2024,Fri,10:13,10:14,00:01,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
10.05.2024,Fri,10:14,10:18,00:04,"요구르트 준비, 먹기, 처리 등",,,,,,
10.05.2024,Fri,10:18,10:40,00:22,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
10.05.2024,Fri,10:40,10:53,00:13,간식,식사,간식,,,,
10.05.2024,Fri,10:53,12:28,01:35,게임 메이플 스토리 월드 아로나 서버 플레이,,,,,,
10.05.2024,Fri,12:28,17:22,04:54,게임 리그 오브 레전드 플레이,여가,게임,,,,
10.05.2024,Fri,17:22,17:24,00:02,화장실,생활,화장실,,,,
10.05.2024,Fri,17:24,17:27,00:03,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
10.05.2024,Fri,17:27,17:30,00:03,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
10.05.2024,Fri,17:30,17:44,00:14,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
10.05.2024,Fri,17:44,17:52,00:08,간식,식사,간식,,,,
10.05.2024,Fri,17:52,19:49,01:57,Msi 시청 등,,,,,,
10.05.2024,Fri,19:49,19:51,00:02,화장실,생활,화장실,,,,
10.05.2024,Fri,19:51,19:53,00:02,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
10.05.2024,Fri,19:53,22:17,02:24,Msi 시청 등,,,,,,
10.05.2024,Fri,22:17,22:51,00:34,게임 리그 오브 레전드 플레이,여가,게임,,,,
10.05.2024,Fri,22:51,22:53,00:02,Duolingo 아랍어 (<-영어),공부,아랍어,,,,
10.05.2024,Fri,22:53,00:00,01:07,게임 리그 오브 레전드 플레이,여가,게임,,,,
11.05.2024,Sat,00:00,01:46,01:46,게임 리그 오브 레전드 플레이,여가,게임,,,,
11.05.2024,Sat,01:46,02:10,00:24,유튜브 랄로 시청 등,,,,,,
11.05.2024,Sat,02:10,02:28,00:18,유튜브 랄로 시청 등,,,,,,
11.05.2024,Sat,02:28,08:19,05:51,잠,잠,잠,,,,
11.05.2024,Sat,08:19,08:22,00:03,화장실,생활,화장실,,,,
11.05.2024,Sat,08:22,08:23,00:01,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
11.05.2024,Sat,08:23,08:26,00:03,"요구르트 준비, 먹기, 처리 등",,,,,,
11.05.2024,Sat,08:26,08:44,00:18,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
11.05.2024,Sat,08:44,08:47,00:03,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
11.05.2024,Sat,08:47,09:19,00:32,화장실,생활,화장실,,,,
11.05.2024,Sat,09:19,09:53,00:34,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
11.05.2024,Sat,09:53,10:02,00:09,인터넷 커뮤니티 고파스 서핑,,,,,,
11.05.2024,Sat,10:02,10:06,00:04,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,10:06,10:08,00:02,"이동 준비, 이동 등",생활,이동,,,,
Total,2,,,34:08,,,,,,,
