Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
11.05.2024,Sat,00:00,01:46,01:46,게임 리그 오브 레전드 플레이,여가,게임,,,,
11.05.2024,Sat,01:46,02:10,00:24,유튜브 랄로 시청 등,,,,,,
11.05.2024,Sat,02:10,02:28,00:18,유튜브 랄로 시청 등,,,,,,
11.05.2024,Sat,02:28,08:19,05:51,잠,잠,잠,,,,
11.05.2024,Sat,08:19,08:22,00:03,화장실,생활,화장실,,,,
11.05.2024,Sat,08:22,08:23,00:01,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
11.05.2024,Sat,08:23,08:26,00:03,"요구르트 준비, 먹기, 처리 등",,,,,,
11.05.2024,Sat,08:26,08:44,00:18,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
11.05.2024,Sat,08:44,08:47,00:03,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
11.05.2024,Sat,08:47,09:19,00:32,화장실,생활,화장실,,,,
11.05.2024,Sat,09:19,09:53,00:34,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
11.05.2024,Sat,09:53,10:02,00:09,인터넷 커뮤니티 고파스 서핑,,,,,,
11.05.2024,Sat,10:02,10:06,00:04,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,10:06,10:27,00:21,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,10:27,10:49,00:22,"책 푸코 & 하버마스 광기의 시대, 소통의 이성 (하상복)",,,,,,
11.05.2024,Sat,10:49,10:51,00:02,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,10:51,11:13,00:22,"책 푸코 & 하버마스 광기의 시대, 소통의 이성 (하상복)",,,,,,
11.05.2024,Sat,11:13,11:17,00:04,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,11:17,11:28,00:11,"책 푸코 & 하버마스 광기의 시대, 소통의 이성 (하상복)",,,,,,
11.05.2024,Sat,11:28,11:32,00:04,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,11:32,11:44,00:12,"책 푸코 & 하버마스 광기의 시대, 소통의 이성 (하상복)",,,,,,
11.05.2024,Sat,11:44,11:52,00:08,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,11:52,11:53,00:01,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
11.05.2024,Sat,11:53,11:55,00:02,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,11:55,11:57,00:02,"차 마시기, 준비",,,,,,
11.05.2024,Sat,11:57,11:59,00:02,"사물함 관련 행정, 정리 등",,,,,,
11.05.2024,Sat,11:59,12:01,00:02,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,12:01,12:02,00:01,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
11.05.2024,Sat,12:02,12:03,00:01,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
11.05.2024,Sat,12:03,12:04,00:01,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,12:04,12:08,00:04,책 그래비티 익스프레스 (조진호),,,,,,
11.05.2024,Sat,12:08,12:11,00:03,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
11.05.2024,Sat,12:11,12:25,00:14,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
11.05.2024,Sat,12:25,12:57,00:32,책 그래비티 익스프레스 (조진호),,,,,,
11.05.2024,Sat,12:57,13:38,00:41,잠,잠,잠,,,,
11.05.2024,Sat,13:38,15:54,02:16,잠,잠,잠,,,,
11.05.2024,Sat,15:54,16:26,00:32,인터넷 커뮤니티 고파스 서핑,,,,,,
11.05.2024,Sat,16:26,16:28,00:02,화장실,생활,화장실,,,,
11.05.2024,Sat,16:28,16:30,00:02,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,16:30,16:51,00:21,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
11.05.2024,Sat,16:51,16:52,00:01,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,16:52,18:03,01:11,Msi 시청 등,,,,,,
11.05.2024,Sat,18:03,18:07,00:04,화장실,생활,화장실,,,,
11.05.2024,Sat,18:07,20:28,02:21,Msi 시청 등,,,,,,
11.05.2024,Sat,20:28,20:30,00:02,화장실,생활,화장실,,,,
11.05.2024,Sat,20:30,20:32,00:02,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,20:32,20:33,00:01,"비일상품 구매, 탐색, 행정 처리",,,,,,
11.05.2024,Sat,20:33,20:36,00:03,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,20:36,20:38,00:02,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
11.05.2024,Sat,20:38,20:39,00:01,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,20:39,20:40,00:01,"사물함 관련 행정, 정리 등",,,,,,
11.05.2024,Sat,20:40,20:49,00:09,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,20:49,21:04,00:15,인터넷 커뮤니티 리그 오브 레전드 갤러리 서핑,,,,,,
11.05.2024,Sat,21:04,21:09,00:05,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,21:09,21:15,00:06,Duolingo 아랍어 (<-영어),공부,아랍어,,,,
11.05.2024,Sat,21:15,21:23,00:08,Duolingo 힌디어 (<-영어),,,,,,
11.05.2024,Sat,21:23,21:26,00:03,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,21:26,21:27,00:01,Duolingo 힌디어 (<-영어),,,,,,
11.05.2024,Sat,21:27,21:46,00:19,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
11.05.2024,Sat,21:46,21:52,00:06,Duolingo 스페인어 (<-영어),공부,스페인어,,,,
11.05.2024,Sat,21:52,21:56,00:04,Duolingo 독일어 (<-영어),공부,독일어,,,,
11.05.2024,Sat,21:56,22:00,00:04,Duolingo 네덜란드어 (<-영어),공부,네덜란드어,,,,
11.05.2024,Sat,22:00,22:04,00:04,Duolingo 스웨덴어 (<-영어),,,,,,
11.05.2024,Sat,22:04,22:06,00:02,Duolingo 프랑스어 (<-영어),공부,프랑스어,,,,
11.05.2024,Sat,22:06,22:23,00:17,"이동 준비, 이동 등",생활,이동,,,,
11.05.2024,Sat,22:23,22:26,00:03,물건 씻기 닦기,생활,"물품 씻기, 닦기",,,,
11.05.2024,Sat,22:26,22:28,00:02,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
11.05.2024,Sat,22:28,22:55,00:27,화장실,생활,화장실,,,,
11.05.2024,Sat,22:55,23:12,00:17,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
