Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
30.05.2024,Thu,00:00,02:18,02:18,게임 리그 오브 레전드 플레이,여가,게임,,,,
30.05.2024,Thu,02:18,03:06,00:48,유튜브 랄로 시청 등,,,,,,
30.05.2024,Thu,03:06,03:17,00:11,유튜브 랄로 시청 등,,,,,,
30.05.2024,Thu,03:17,03:41,00:24,유튜브 랄로 시청 등,,,,,,
30.05.2024,Thu,03:41,06:49,03:08,잠,잠,잠,,,,
30.05.2024,Thu,06:49,07:08,00:19,유튜브 랄로 시청 등,,,,,,
30.05.2024,Thu,07:08,07:22,00:14,유튜브 랄로 시청 등,,,,,,
30.05.2024,Thu,07:22,07:35,00:13,유튜브 랄로 시청 등,,,,,,
30.05.2024,Thu,07:35,09:05,01:30,잠,잠,잠,,,,
30.05.2024,Thu,09:05,09:06,00:01,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
30.05.2024,Thu,09:06,09:11,00:05,"요구르트 준비, 먹기, 처리 등",,,,,,
30.05.2024,Thu,09:11,09:24,00:13,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
30.05.2024,Thu,09:24,09:26,00:02,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
30.05.2024,Thu,09:26,09:42,00:16,화장실,생활,화장실,,,,
30.05.2024,Thu,09:42,10:03,00:21,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
30.05.2024,Thu,10:03,10:06,00:03,면도,,,,,,
30.05.2024,Thu,10:06,10:08,00:02,"이동 준비, 이동 등",생활,이동,,,,
30.05.2024,Thu,10:08,10:09,00:01,"이동 준비, 이동 등",생활,이동,,,,
30.05.2024,Thu,10:09,10:11,00:02,Duolingo 독일어 (<-영어),공부,독일어,,,,
30.05.2024,Thu,10:11,10:22,00:11,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
30.05.2024,Thu,10:22,10:25,00:03,Duolingo 힌디어 (<-영어),,,,,,
30.05.2024,Thu,10:25,10:26,00:01,"이동 준비, 이동 등",생활,이동,,,,
30.05.2024,Thu,10:26,10:41,00:15,책 뒤르켐 & 베버 사회는 무엇으로 사는가? (김광기),,,,,,
30.05.2024,Thu,10:41,10:42,00:01,"이동 준비, 이동 등",생활,이동,,,,
30.05.2024,Thu,10:42,11:04,00:22,책 뒤르켐 & 베버 사회는 무엇으로 사는가? (김광기),,,,,,
30.05.2024,Thu,11:04,11:08,00:04,"이동 준비, 이동 등",생활,이동,,,,
30.05.2024,Thu,11:08,11:21,00:13,책 뒤르켐 & 베버 사회는 무엇으로 사는가? (김광기),,,,,,
