Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
30.04.2024,Tue,00:00,00:03,00:03,유튜브 랄로 시청 등,,,,,,
30.04.2024,Tue,00:03,07:57,07:54,잠,잠,잠,,,,
30.04.2024,Tue,07:57,08:41,00:44,유튜브 랄로 시청 등,,,,,,
30.04.2024,Tue,08:41,08:43,00:02,화장실,생활,화장실,,,,
30.04.2024,Tue,08:43,08:46,00:03,"요구르트 준비, 먹기, 처리 등",,,,,,
30.04.2024,Tue,08:46,09:01,00:15,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
30.04.2024,Tue,09:01,09:06,00:05,간식,식사,간식,,,,
30.04.2024,Tue,09:06,09:09,00:03,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
30.04.2024,Tue,09:09,09:44,00:35,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
30.04.2024,Tue,09:44,09:47,00:03,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,09:47,10:04,00:17,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,10:04,10:08,00:04,책 처음 읽는 프랑스 현대철학 (철학아카데미),,,,,,
30.04.2024,Tue,10:08,10:17,00:09,책 처음 읽는 프랑스 현대철학 (철학아카데미),,,,,,
30.04.2024,Tue,10:17,10:19,00:02,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,10:19,10:44,00:25,책 처음 읽는 프랑스 현대철학 (철학아카데미),,,,,,
30.04.2024,Tue,10:44,10:47,00:03,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,10:47,10:55,00:08,책 처음 읽는 프랑스 현대철학 (철학아카데미),,,,,,
30.04.2024,Tue,10:55,10:59,00:04,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,10:59,11:12,00:13,책 처음 읽는 프랑스 현대철학 (철학아카데미),,,,,,
30.04.2024,Tue,11:12,11:16,00:04,Duolingo 스페인어 (<-영어),공부,스페인어,,,,
30.04.2024,Tue,11:16,11:17,00:01,Duolingo 이탈리아어 (<-영어),공부,이탈리아어,,,,
30.04.2024,Tue,11:17,11:20,00:03,Duolingo 프랑스어 (<-영어),공부,프랑스어,,,,
30.04.2024,Tue,11:20,11:21,00:01,Duolingo 독일어 (<-영어),공부,독일어,,,,
30.04.2024,Tue,11:21,11:35,00:14,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,11:35,11:40,00:05,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
30.04.2024,Tue,11:40,11:52,00:12,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,11:52,11:59,00:07,음악 감상,음악,음악 감상,,,,
30.04.2024,Tue,11:59,13:15,01:16,"전력전자공학 (영강) (이기복 교수님) 수강, 수험, 대기 등",,,,,,
30.04.2024,Tue,13:15,13:23,00:08,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,13:23,13:24,00:01,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
30.04.2024,Tue,13:24,13:25,00:01,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,13:25,13:27,00:02,"차 마시기, 준비",,,,,,
30.04.2024,Tue,13:27,13:28,00:01,"사물함 관련 행정, 정리 등",,,,,,
30.04.2024,Tue,13:28,13:32,00:04,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,13:32,13:34,00:02,화장실,생활,화장실,,,,
30.04.2024,Tue,13:34,13:37,00:03,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,13:37,13:55,00:18,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
30.04.2024,Tue,13:55,13:58,00:03,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,13:58,14:05,00:07,양치질,생활,양치질,,,,
30.04.2024,Tue,14:05,14:06,00:01,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,14:06,14:08,00:02,가글 등,,,,,,
30.04.2024,Tue,14:08,14:10,00:02,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,14:10,14:19,00:09,"스마트폰, 태블릿 관리, 앱 설치, 설정 등",행정,스마트폰 관리,,,,
30.04.2024,Tue,14:19,14:23,00:04,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,14:23,14:32,00:09,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
30.04.2024,Tue,14:32,14:58,00:26,시험 법학적성시험 LEET 추리논증 공부,,,,,문기옥,
30.04.2024,Tue,14:58,15:18,00:20,잠,잠,잠,,,,
30.04.2024,Tue,15:18,15:33,00:15,잠,잠,잠,,,,
30.04.2024,Tue,15:33,15:34,00:01,시험 법학적성시험 LEET 추리논증 공부,,,,,문기옥,
30.04.2024,Tue,15:34,15:40,00:06,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
30.04.2024,Tue,15:40,15:44,00:04,시험 법학적성시험 LEET 추리논증 공부,,,,,문기옥,
30.04.2024,Tue,15:44,15:46,00:02,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
30.04.2024,Tue,15:46,15:52,00:06,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
30.04.2024,Tue,15:52,15:53,00:01,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
30.04.2024,Tue,15:53,16:02,00:09,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
30.04.2024,Tue,16:02,16:34,00:32,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
30.04.2024,Tue,16:34,16:50,00:16,학습 목표/계획 수립/수정,행정,학습 계획,,,,
30.04.2024,Tue,16:50,17:13,00:23,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
30.04.2024,Tue,17:13,17:15,00:02,시험 법학적성시험 LEET 추리논증 공부,,,,,문기옥,
30.04.2024,Tue,17:15,17:18,00:03,채점 등 행정,,,,,,
30.04.2024,Tue,17:18,17:33,00:15,시험 법학적성시험 LEET 추리논증 공부,,,,,문기옥,
30.04.2024,Tue,17:33,17:39,00:06,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
30.04.2024,Tue,17:39,17:43,00:04,"국내 언론 기사, 지면 인터뷰, 연재물 등 확인",정보,언론,,,,
30.04.2024,Tue,17:43,18:01,00:18,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
30.04.2024,Tue,18:01,18:08,00:07,인터넷 커뮤니티 고파스 서핑,,,,,,
30.04.2024,Tue,18:08,18:09,00:01,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
30.04.2024,Tue,18:09,18:11,00:02,화장실,생활,화장실,,,,
30.04.2024,Tue,18:11,18:40,00:29,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
30.04.2024,Tue,18:40,18:47,00:07,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
30.04.2024,Tue,18:47,18:49,00:02,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,18:49,18:52,00:03,"사물함 관련 행정, 정리 등",,,,,,
30.04.2024,Tue,18:52,18:53,00:01,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,18:53,18:54,00:01,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
30.04.2024,Tue,18:54,19:03,00:09,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,19:03,19:14,00:11,책 날로 먹는 분자세포생물학 (신인철),,,,,,
30.04.2024,Tue,19:14,19:17,00:03,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,19:17,19:28,00:11,책 날로 먹는 분자세포생물학 (신인철),,,,,,
30.04.2024,Tue,19:28,19:31,00:03,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,19:31,19:51,00:20,책 날로 먹는 분자세포생물학 (신인철),,,,,,
30.04.2024,Tue,19:51,19:53,00:02,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,19:53,20:20,00:27,책 날로 먹는 분자세포생물학 (신인철),,,,,,
30.04.2024,Tue,20:20,20:21,00:01,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,20:21,20:23,00:02,Duolingo 독일어 (<-영어),공부,독일어,,,,
30.04.2024,Tue,20:23,20:29,00:06,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
30.04.2024,Tue,20:29,20:31,00:02,Duolingo 힌디어 (<-영어),,,,,,
30.04.2024,Tue,20:31,20:40,00:09,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,20:40,20:44,00:04,물건 씻기 닦기,생활,"물품 씻기, 닦기",,,,
30.04.2024,Tue,20:44,21:01,00:17,화장실,생활,화장실,,,,
30.04.2024,Tue,21:01,21:02,00:01,"이동 준비, 이동 등",생활,이동,,,,
30.04.2024,Tue,21:02,23:02,02:00,게임 리그 오브 레전드 플레이,여가,게임,,,,
30.04.2024,Tue,23:02,23:28,00:26,인터넷 커뮤니티 고파스 서핑,,,,,,
30.04.2024,Tue,23:28,23:41,00:13,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
30.04.2024,Tue,23:41,23:46,00:05,"이불 깔기, 이불 커버 베갯닛 씌우기, 잘 준비, 알람 설정",수면,수면 준비,,,,
30.04.2024,Tue,23:46,23:51,00:05,유튜브 랄로 시청 등,,,,,,
30.04.2024,Tue,23:51,23:57,00:06,인터넷 커뮤니티 디시인사이드 실시간 베스트 갤러리 서핑,,,,,,
30.04.2024,Tue,23:57,00:00,00:03,유튜브 랄로 시청 등,,,,,,
01.05.2024,Wed,00:00,00:29,00:29,유튜브 랄로 시청 등,,,,,,
01.05.2024,Wed,00:29,11:12,10:43,잠,잠,잠,,,,
01.05.2024,Wed,11:12,11:17,00:05,Duolingo 스페인어 (<-영어),공부,스페인어,,,,
01.05.2024,Wed,11:17,11:20,00:03,화장실,생활,화장실,,,,
