Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
13.06.2024,Thu,00:00,01:43,01:43,게임 리그 오브 레전드 플레이,여가,게임,,,,
13.06.2024,Thu,01:43,02:15,00:32,유튜브 랄로 시청 등,,,,,,
13.06.2024,Thu,02:15,05:57,03:42,잠,잠,잠,,,,
13.06.2024,Thu,05:57,05:59,00:02,화장실,생활,화장실,,,,
13.06.2024,Thu,05:59,06:00,00:01,귀지 제거,,,,,,
13.06.2024,Thu,06:00,06:02,00:02,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
13.06.2024,Thu,06:02,06:05,00:03,"요구르트 준비, 먹기, 처리 등",,,,,,
13.06.2024,Thu,06:05,06:17,00:12,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
13.06.2024,Thu,06:17,06:19,00:02,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
13.06.2024,Thu,06:19,06:37,00:18,화장실,생활,화장실,,,,
13.06.2024,Thu,06:37,07:02,00:25,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
13.06.2024,Thu,07:02,07:08,00:06,메이플 랜드 갤러리 서핑,,,,,,
13.06.2024,Thu,07:08,09:29,02:21,잠,잠,잠,,,,
13.06.2024,Thu,09:29,09:31,00:02,화장실,생활,화장실,,,,
13.06.2024,Thu,09:31,09:45,00:14,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
13.06.2024,Thu,09:45,10:09,00:24,"이동 준비, 이동 등",생활,이동,,,,
13.06.2024,Thu,10:09,10:40,00:31,"전력전자공학 (영강) (이기복 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
13.06.2024,Thu,10:40,10:42,00:02,"이동 준비, 이동 등",생활,이동,,,,
13.06.2024,Thu,10:42,11:01,00:19,"전력전자공학 (영강) (이기복 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
13.06.2024,Thu,11:01,11:03,00:02,PSAT_입법 언어논리 공부,,,,,,
13.06.2024,Thu,11:03,11:08,00:05,"이동 준비, 이동 등",생활,이동,,,,
13.06.2024,Thu,11:08,11:14,00:06,유튜브 중년 게이머 김실장 시청,,,,,문기옥,
13.06.2024,Thu,11:14,11:35,00:21,"이동 준비, 이동 등",생활,이동,,,,
13.06.2024,Thu,11:35,11:36,00:01,화장실,생활,화장실,,,,
13.06.2024,Thu,11:36,11:43,00:07,"이동 준비, 이동 등",생활,이동,,,,
13.06.2024,Thu,11:43,11:55,00:12,"전력전자공학 (영강) (이기복 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
13.06.2024,Thu,11:55,13:04,01:09,"전력전자공학 (영강) (이기복 교수님) 수강, 수험, 대기 등",,,,,,
13.06.2024,Thu,13:04,13:06,00:02,화장실,생활,화장실,,,,
13.06.2024,Thu,13:06,13:22,00:16,"이동 준비, 이동 등",생활,이동,,,,
13.06.2024,Thu,13:22,13:26,00:04,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
13.06.2024,Thu,13:26,13:28,00:02,Duolingo 이탈리아어 (<-영어),공부,이탈리아어,,,,
13.06.2024,Thu,13:28,13:30,00:02,Duolingo 프랑스어 (<-영어),공부,프랑스어,,,,
13.06.2024,Thu,13:30,13:32,00:02,Duolingo 스페인어 (<-영어),공부,스페인어,,,,
13.06.2024,Thu,13:32,13:33,00:01,Duolingo 스웨덴어 (<-영어),,,,,,
13.06.2024,Thu,13:33,13:38,00:05,"이동 준비, 이동 등",생활,이동,,,,
13.06.2024,Thu,13:38,13:39,00:01,Duolingo 스웨덴어 (<-영어),,,,,,
13.06.2024,Thu,13:39,13:44,00:05,Duolingo 네덜란드어 (<-영어),공부,네덜란드어,,,,
13.06.2024,Thu,13:44,13:45,00:01,Duolingo 독일어 (<-영어),공부,독일어,,,,
13.06.2024,Thu,13:45,13:49,00:04,Duolingo 아랍어 (<-영어),공부,아랍어,,,,
13.06.2024,Thu,13:49,13:50,00:01,Duolingo 힌디어 (<-영어),,,,,,
13.06.2024,Thu,13:50,13:51,00:01,인터넷 커뮤니티 고파스 서핑,,,,,,
13.06.2024,Thu,13:51,14:02,00:11,드라마 The Practice 학습,,,,,문기옥,
13.06.2024,Thu,14:02,14:04,00:02,"이동 준비, 이동 등",생활,이동,,,,
13.06.2024,Thu,14:04,14:30,00:26,드라마 The Practice 학습,,,,,문기옥,
13.06.2024,Thu,14:30,14:32,00:02,"이동 준비, 이동 등",생활,이동,,,,
13.06.2024,Thu,14:32,14:46,00:14,드라마 The Practice 학습,,,,,문기옥,
13.06.2024,Thu,14:46,15:05,00:19,"이동 준비, 이동 등",생활,이동,,,,
13.06.2024,Thu,15:05,15:09,00:04,드라마 The Practice 학습,,,,,문기옥,
13.06.2024,Thu,15:09,15:12,00:03,"이동 준비, 이동 등",생활,이동,,,,
13.06.2024,Thu,15:12,15:16,00:04,나무 위키 서핑,,,,,,리지 보든
13.06.2024,Thu,15:16,15:23,00:07,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
13.06.2024,Thu,15:23,16:02,00:39,인터넷 커뮤니티 고파스 서핑,,,,,,
13.06.2024,Thu,16:02,16:28,00:26,화장실,생활,화장실,,,,
13.06.2024,Thu,16:28,16:41,00:13,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
13.06.2024,Thu,16:41,17:03,00:22,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
13.06.2024,Thu,17:03,17:05,00:02,화장실,생활,화장실,,,,
13.06.2024,Thu,17:05,17:07,00:02,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
13.06.2024,Thu,17:07,17:13,00:06,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
13.06.2024,Thu,17:13,17:46,00:33,게임 리그 오브 레전드 LCK 시청,,,,,,
13.06.2024,Thu,17:46,18:06,00:20,게임 리그 오브 레전드 플레이,여가,게임,,,,
13.06.2024,Thu,18:06,18:44,00:38,게임 리그 오브 레전드 LCK 시청,,,,,,
13.06.2024,Thu,18:44,23:43,04:59,게임 리그 오브 레전드 플레이,여가,게임,,,,
13.06.2024,Thu,23:43,23:45,00:02,화장실,생활,화장실,,,,
13.06.2024,Thu,23:45,00:00,00:15,게임 리그 오브 레전드 플레이,여가,게임,,,,
14.06.2024,Fri,00:00,01:01,01:01,게임 리그 오브 레전드 플레이,여가,게임,,,,
