Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
24.06.2024,Mon,00:00,07:04,07:04,잠,잠,잠,,,,
24.06.2024,Mon,07:04,07:29,00:25,인터넷 커뮤니티 고파스 서핑,,,,,,
24.06.2024,Mon,07:29,10:29,03:00,게임 리그 오브 레전드 플레이,여가,게임,,,,
24.06.2024,Mon,10:29,10:31,00:02,화장실,생활,화장실,,,,
24.06.2024,Mon,10:31,10:32,00:01,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
24.06.2024,Mon,10:32,10:34,00:02,"요구르트 준비, 먹기, 처리 등",,,,,,
24.06.2024,Mon,10:34,10:37,00:03,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
24.06.2024,Mon,10:37,11:02,00:25,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
24.06.2024,Mon,11:02,12:36,01:34,드라마 The Practice 학습,,,,,문기옥,
24.06.2024,Mon,12:36,12:37,00:01,화장실,생활,화장실,,,,
24.06.2024,Mon,12:37,14:39,02:02,드라마 The Practice 학습,,,,,문기옥,
24.06.2024,Mon,14:39,14:41,00:02,화장실,생활,화장실,,,,
24.06.2024,Mon,14:41,15:25,00:44,게임 리그 오브 레전드 플레이,여가,게임,,,,
24.06.2024,Mon,15:25,15:31,00:06,Duolingo 프랑스어 (<-영어),공부,프랑스어,,,,
24.06.2024,Mon,15:31,16:03,00:32,인터넷 커뮤니티 고파스 서핑,,,,,,
24.06.2024,Mon,16:03,16:05,00:02,화장실,생활,화장실,,,,
24.06.2024,Mon,16:05,16:34,00:29,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
24.06.2024,Mon,16:34,16:45,00:11,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
24.06.2024,Mon,16:45,17:23,00:38,간식,식사,간식,,,,
24.06.2024,Mon,17:23,17:40,00:17,인터넷 커뮤니티 고파스 서핑,,,,,,
24.06.2024,Mon,17:40,22:03,04:23,드라마 The Practice 학습,,,,,문기옥,
24.06.2024,Mon,22:03,22:08,00:05,화장실,생활,화장실,,,,
24.06.2024,Mon,22:08,22:21,00:13,드라마 The Practice 학습,,,,,문기옥,
24.06.2024,Mon,22:21,22:27,00:06,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
24.06.2024,Mon,22:27,22:31,00:04,Duolingo 힌디어 (<-영어),,,,,,
24.06.2024,Mon,22:31,22:36,00:05,Duolingo 아랍어 (<-영어),공부,아랍어,,,,
24.06.2024,Mon,22:36,22:40,00:04,Duolingo 스웨덴어 (<-영어),,,,,,
24.06.2024,Mon,22:40,22:42,00:02,Duolingo 네덜란드어 (<-영어),공부,네덜란드어,,,,
24.06.2024,Mon,22:42,22:47,00:05,Duolingo 스페인어 (<-영어),공부,스페인어,,,,
24.06.2024,Mon,22:47,22:50,00:03,Duolingo 이탈리아어 (<-영어),공부,이탈리아어,,,,
24.06.2024,Mon,22:50,22:53,00:03,Duolingo 독일어 (<-영어),공부,독일어,,,,
24.06.2024,Mon,22:53,22:54,00:01,인터넷 커뮤니티 고파스 서핑,,,,,,
24.06.2024,Mon,22:54,00:00,01:06,드라마 The Practice 학습,,,,,문기옥,
25.06.2024,Tue,00:00,01:03,01:03,드라마 The Practice 학습,,,,,문기옥,
25.06.2024,Tue,01:03,02:13,01:10,드라마 The Practice 학습,,,,,문기옥,
25.06.2024,Tue,02:13,10:27,08:14,잠,잠,잠,,,,
25.06.2024,Tue,10:27,10:29,00:02,화장실,생활,화장실,,,,
25.06.2024,Tue,10:29,10:32,00:03,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
25.06.2024,Tue,10:32,10:34,00:02,"요구르트 준비, 먹기, 처리 등",,,,,,
25.06.2024,Tue,10:34,10:52,00:18,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
25.06.2024,Tue,10:52,10:58,00:06,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
25.06.2024,Tue,10:58,11:17,00:19,드라마 The Practice 학습,,,,,문기옥,
25.06.2024,Tue,11:17,11:19,00:02,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
25.06.2024,Tue,11:19,11:24,00:05,화장실,생활,화장실,,,,
Total,2,,,35:24,,,,,,,
