Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
27.04.2024,토,00:00,05:11,05:11,잠,잠,잠,,,,
27.04.2024,토,05:11,05:13,00:02,화장실,생활,화장실,,,,
27.04.2024,토,05:13,05:16,00:03,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
27.04.2024,토,05:16,05:18,00:02,"요구르트 준비, 먹기, 처리 등",,,,,,
27.04.2024,토,05:18,05:30,00:12,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
27.04.2024,토,05:30,05:35,00:05,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
27.04.2024,토,05:35,05:49,00:14,인터넷 커뮤니티 리그 오브 레전드 갤러리 서핑,,,,,,
27.04.2024,토,05:49,06:16,00:27,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
27.04.2024,토,06:16,06:21,00:05,"이동 준비, 이동 등",생활,이동,,,,
27.04.2024,토,06:21,06:35,00:14,"이동 준비, 이동 등",생활,이동,,,,
27.04.2024,토,06:35,06:49,00:14,책 정치사회학 (김윤태),,,,,,
27.04.2024,토,06:49,06:51,00:02,"이동 준비, 이동 등",생활,이동,,,,
27.04.2024,토,06:51,07:13,00:22,책 정치사회학 (김윤태),,,,,,
27.04.2024,토,07:13,07:15,00:02,"이동 준비, 이동 등",생활,이동,,,,
27.04.2024,토,07:15,07:26,00:11,책 정치사회학 (김윤태),,,,,,
27.04.2024,토,07:26,07:29,00:03,"이동 준비, 이동 등",생활,이동,,,,
27.04.2024,토,07:29,07:41,00:12,책 정치사회학 (김윤태),,,,,,
27.04.2024,토,07:41,07:47,00:06,Duolingo 힌디어 (<-영어),,,,,,
27.04.2024,토,07:47,07:49,00:02,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
27.04.2024,토,07:49,07:50,00:01,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
27.04.2024,토,07:50,07:51,00:01,"이동 준비, 이동 등",생활,이동,,,,
27.04.2024,토,07:51,07:53,00:02,"차 마시기, 준비",,,,,,
27.04.2024,토,07:53,07:55,00:02,"사물함 관련 행정, 정리 등",,,,,,
27.04.2024,토,07:55,07:58,00:03,"이동 준비, 이동 등",생활,이동,,,,
27.04.2024,토,07:58,08:00,00:02,"이동 준비, 이동 등",생활,이동,,,,
27.04.2024,토,08:00,08:15,00:15,인터넷 커뮤니티 디시인사이드 실시간 베스트 갤러리 서핑,,,,,,
27.04.2024,토,08:15,08:40,00:25,유튜브 랄로 시청 등,,,,,,
27.04.2024,토,08:40,08:53,00:13,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
27.04.2024,토,08:53,09:23,00:30,인터넷 커뮤니티 디시인사이드 실시간 베스트 갤러리 서핑,,,,,,
27.04.2024,토,09:23,09:26,00:03,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
27.04.2024,토,09:26,10:14,00:48,PSAT_입법 언어논리 공부,,,,,,
27.04.2024,토,10:14,10:15,00:01,휴식,생활,휴식,,,,
27.04.2024,토,10:15,10:33,00:18,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
