Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
20.06.2024,Thu,00:00,00:02,00:02,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
20.06.2024,Thu,00:02,01:44,01:42,드라마 The Practice 학습,,,,,문기옥,
20.06.2024,Thu,01:44,01:49,00:05,나무 위키 서핑,,,,,,제프리 엡스타인
20.06.2024,Thu,01:49,10:17,08:28,잠,잠,잠,,,,
20.06.2024,Thu,10:17,10:20,00:03,화장실,생활,화장실,,,,
20.06.2024,Thu,10:20,10:21,00:01,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
20.06.2024,Thu,10:21,10:24,00:03,"요구르트 준비, 먹기, 처리 등",,,,,,
20.06.2024,Thu,10:24,10:46,00:22,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
20.06.2024,Thu,10:46,10:48,00:02,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
20.06.2024,Thu,10:48,10:57,00:09,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
20.06.2024,Thu,10:57,10:59,00:02,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
20.06.2024,Thu,10:59,11:20,00:21,화장실,생활,화장실,,,,
20.06.2024,Thu,11:20,11:40,00:20,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
20.06.2024,Thu,11:40,11:47,00:07,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,11:47,11:50,00:03,Duolingo 프랑스어 (<-영어),공부,프랑스어,,,,
20.06.2024,Thu,11:50,11:54,00:04,Duolingo 독일어 (<-영어),공부,독일어,,,,
20.06.2024,Thu,11:54,11:57,00:03,Duolingo 이탈리아어 (<-영어),공부,이탈리아어,,,,
20.06.2024,Thu,11:57,11:59,00:02,Duolingo 네덜란드어 (<-영어),공부,네덜란드어,,,,
20.06.2024,Thu,11:59,12:02,00:03,Duolingo 스웨덴어 (<-영어),,,,,,
20.06.2024,Thu,12:02,12:06,00:04,Duolingo 스페인어 (<-영어),공부,스페인어,,,,
20.06.2024,Thu,12:06,12:24,00:18,책 부르디외&기든스 세계화의 두 얼굴 (하상복),,,,,,
20.06.2024,Thu,12:24,12:26,00:02,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,12:26,12:47,00:21,책 부르디외&기든스 세계화의 두 얼굴 (하상복),,,,,,
20.06.2024,Thu,12:47,12:50,00:03,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,12:50,13:02,00:12,책 부르디외&기든스 세계화의 두 얼굴 (하상복),,,,,,
20.06.2024,Thu,13:02,13:05,00:03,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,13:05,13:10,00:05,책 부르디외&기든스 세계화의 두 얼굴 (하상복),,,,,,
20.06.2024,Thu,13:10,13:21,00:11,책 통계 101 데이터 분석 (아베 마사토; 안동현),,,,,,
20.06.2024,Thu,13:21,13:29,00:08,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,13:29,13:30,00:01,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
20.06.2024,Thu,13:30,13:31,00:01,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
20.06.2024,Thu,13:31,13:32,00:01,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,13:32,13:34,00:02,"차 마시기, 준비",,,,,,
20.06.2024,Thu,13:34,13:35,00:01,"사물함 관련 행정, 정리 등",,,,,,
20.06.2024,Thu,13:35,13:36,00:01,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,13:36,13:40,00:04,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
20.06.2024,Thu,13:40,15:03,01:23,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
20.06.2024,Thu,15:03,15:06,00:03,화장실,생활,화장실,,,,
20.06.2024,Thu,15:06,15:07,00:01,"사물함 관련 행정, 정리 등",,,,,,
20.06.2024,Thu,15:07,15:08,00:01,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,15:08,15:12,00:04,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,15:12,15:13,00:01,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
20.06.2024,Thu,15:13,15:21,00:08,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,15:21,15:23,00:02,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
20.06.2024,Thu,15:23,15:32,00:09,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,15:32,15:33,00:01,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
20.06.2024,Thu,15:33,17:09,01:36,시험 법학적성시험 LEET 추리논증 공부,,,,,문기옥,
20.06.2024,Thu,17:09,17:18,00:09,채점 등 행정,,,,,,
20.06.2024,Thu,17:18,17:20,00:02,화장실,생활,화장실,,,,
20.06.2024,Thu,17:20,17:32,00:12,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,17:32,18:00,00:28,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
20.06.2024,Thu,18:00,18:11,00:11,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,18:11,18:20,00:09,"TEPS 접수, 탐색, 행정",행정,시험 접수,,,,
20.06.2024,Thu,18:20,18:22,00:02,"법학전문대학원 로스쿨 인터넷 강의, 학원 등 행정",,,,,,
20.06.2024,Thu,18:22,18:23,00:01,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
20.06.2024,Thu,18:23,18:51,00:28,게임 리그 오브 레전드 LCK 시청,,,,,,
20.06.2024,Thu,18:51,18:52,00:01,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,18:52,18:54,00:02,"비일상품 구매, 탐색, 행정 처리",,,,,,
20.06.2024,Thu,18:54,19:02,00:08,간식,식사,간식,,,,
20.06.2024,Thu,19:02,19:06,00:04,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,19:06,19:07,00:01,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
20.06.2024,Thu,19:07,19:11,00:04,"사물함 관련 행정, 정리 등",,,,,,
20.06.2024,Thu,19:11,19:15,00:04,화장실,생활,화장실,,,,
20.06.2024,Thu,19:15,19:17,00:02,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
20.06.2024,Thu,19:17,19:28,00:11,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,19:28,19:40,00:12,책 통계 101 데이터 분석 (아베 마사토; 안동현),,,,,,
20.06.2024,Thu,19:40,19:45,00:05,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,19:45,19:53,00:08,책 통계 101 데이터 분석 (아베 마사토; 안동현),,,,,,
20.06.2024,Thu,19:53,19:55,00:02,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,19:55,20:16,00:21,책 통계 101 데이터 분석 (아베 마사토; 안동현),,,,,,
20.06.2024,Thu,20:16,20:18,00:02,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,20:18,20:20,00:02,책 통계 101 데이터 분석 (아베 마사토; 안동현),,,,,,
20.06.2024,Thu,20:20,20:33,00:13,게임 리그 오브 레전드 LCK 시청,,,,,,
20.06.2024,Thu,20:33,20:57,00:24,"이동 준비, 이동 등",생활,이동,,,,
20.06.2024,Thu,20:57,21:19,00:22,게임 리그 오브 레전드 LCK 시청,,,,,,
20.06.2024,Thu,21:19,21:24,00:05,물건 씻기 닦기,생활,"물품 씻기, 닦기",,,,
20.06.2024,Thu,21:24,21:36,00:12,게임 리그 오브 레전드 LCK 시청,,,,,,
20.06.2024,Thu,21:36,00:00,02:24,게임 리그 오브 레전드 플레이,여가,게임,,,,
21.06.2024,Fri,00:00,01:38,01:38,게임 리그 오브 레전드 플레이,여가,게임,,,,
21.06.2024,Fri,01:38,01:49,00:11,"법학전문대학원 로스쿨 인터넷 강의, 학원 등 행정",,,,,,
21.06.2024,Fri,01:49,01:51,00:02,"이불 깔기, 이불 커버 베갯닛 씌우기, 잘 준비, 알람 설정",수면,수면 준비,,,,
21.06.2024,Fri,01:51,01:53,00:02,Duolingo 아랍어 (<-영어),공부,아랍어,,,,
21.06.2024,Fri,01:53,01:55,00:02,Duolingo 힌디어 (<-영어),,,,,,
21.06.2024,Fri,01:55,01:58,00:03,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
21.06.2024,Fri,01:58,02:35,00:37,유튜브 랄로 시청 등,,,,,,
21.06.2024,Fri,02:35,02:53,00:18,유튜브 랄로 시청 등,,,,,,
21.06.2024,Fri,02:53,10:51,07:58,잠,잠,잠,,,,
21.06.2024,Fri,10:51,10:54,00:03,귀지 제거,,,,,,
21.06.2024,Fri,10:54,10:57,00:03,화장실,생활,화장실,,,,
21.06.2024,Fri,10:57,10:58,00:01,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
21.06.2024,Fri,10:58,10:59,00:01,"요구르트 준비, 먹기, 처리 등",,,,,,
21.06.2024,Fri,10:59,11:06,00:07,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
21.06.2024,Fri,11:06,11:12,00:06,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
21.06.2024,Fri,11:12,11:16,00:04,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
Total,2,,,35:16,,,,,,,
