Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
07.05.2024,Tue,00:00,00:03,00:03,게임 리그 오브 레전드 플레이,여가,게임,,,,
07.05.2024,Tue,00:03,00:08,00:05,"이불 깔기, 이불 커버 베갯닛 씌우기, 잘 준비, 알람 설정",수면,수면 준비,,,,
07.05.2024,Tue,00:08,00:34,00:26,유튜브 랄로 시청 등,,,,,,
07.05.2024,Tue,00:34,00:51,00:17,유튜브 랄로 시청 등,,,,,,
07.05.2024,Tue,00:51,01:03,00:12,유튜브 랄로 시청 등,,,,,,
07.05.2024,Tue,01:03,01:09,00:06,유튜브 랄로 시청 등,,,,,,
07.05.2024,Tue,01:09,01:31,00:22,유튜브 랄로 시청 등,,,,,,
07.05.2024,Tue,01:31,09:06,07:35,잠,잠,잠,,,,
07.05.2024,Tue,09:06,09:10,00:04,화장실,생활,화장실,,,,
07.05.2024,Tue,09:10,09:11,00:01,"수세미즙 먹기, 준비, 뒤처리 등",,,,,,
07.05.2024,Tue,09:11,09:14,00:03,"요구르트 준비, 먹기, 처리 등",,,,,,
07.05.2024,Tue,09:14,09:25,00:11,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
07.05.2024,Tue,09:25,09:29,00:04,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
07.05.2024,Tue,09:29,09:40,00:11,간식,식사,간식,,,,
07.05.2024,Tue,09:40,10:03,00:23,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
07.05.2024,Tue,10:03,10:04,00:01,면도,,,,,,
07.05.2024,Tue,10:04,10:11,00:07,화장실,생활,화장실,,,,
07.05.2024,Tue,10:11,10:14,00:03,"이동 준비, 이동 등",생활,이동,,,,
07.05.2024,Tue,10:14,10:27,00:13,"이동 준비, 이동 등",생활,이동,,,,
07.05.2024,Tue,10:27,10:40,00:13,"책 푸코 & 하버마스 광기의 시대, 소통의 이성 (하상복)",,,,,,
07.05.2024,Tue,10:40,10:42,00:02,"이동 준비, 이동 등",생활,이동,,,,
07.05.2024,Tue,10:42,11:04,00:22,"책 푸코 & 하버마스 광기의 시대, 소통의 이성 (하상복)",,,,,,
07.05.2024,Tue,11:04,11:08,00:04,"이동 준비, 이동 등",생활,이동,,,,
