Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
26.04.2024,금,00:00,04:52,04:52,잠,잠,잠,,,,
26.04.2024,금,04:52,04:55,00:03,화장실,생활,화장실,,,,
26.04.2024,금,04:55,04:58,00:03,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
26.04.2024,금,04:58,05:00,00:02,"요구르트 준비, 먹기, 처리 등",,,,,,
26.04.2024,금,05:00,05:14,00:14,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
26.04.2024,금,05:14,05:16,00:02,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
26.04.2024,금,05:16,05:38,00:22,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
26.04.2024,금,05:38,05:42,00:04,"이동 준비, 이동 등",생활,이동,,,,
26.04.2024,금,05:42,05:53,00:11,"이동 준비, 이동 등",생활,이동,,,,
26.04.2024,금,05:53,05:54,00:01,"교통 지하철 정기권, 교통 카드 구입, 충전, 환불, 변경 등 행정",,,,,,
26.04.2024,금,05:54,05:56,00:02,"이동 준비, 이동 등",생활,이동,,,,
26.04.2024,금,05:56,06:09,00:13,책 박시백 조선왕조실록,,,,,,
26.04.2024,금,06:09,06:10,00:01,"이동 준비, 이동 등",생활,이동,,,,
26.04.2024,금,06:10,06:37,00:27,책 박시백 조선왕조실록,,,,,,
26.04.2024,금,06:37,06:40,00:03,"이동 준비, 이동 등",생활,이동,,,,
26.04.2024,금,06:40,06:48,00:08,책 박시백 조선왕조실록,,,,,,
26.04.2024,금,06:48,06:52,00:04,"이동 준비, 이동 등",생활,이동,,,,
26.04.2024,금,06:52,07:01,00:09,책 박시백 조선왕조실록,,,,,,
26.04.2024,금,07:01,07:02,00:01,"이동 준비, 이동 등",생활,이동,,,,
26.04.2024,금,07:02,07:04,00:02,Duolingo 힌디어 (<-영어),,,,,,
26.04.2024,금,07:04,07:07,00:03,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
26.04.2024,금,07:07,07:08,00:01,"이동 준비, 이동 등",생활,이동,,,,
26.04.2024,금,07:08,07:09,00:01,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
26.04.2024,금,07:09,07:10,00:01,"이동 준비, 이동 등",생활,이동,,,,
26.04.2024,금,07:10,07:12,00:02,"차 마시기, 준비",,,,,,
26.04.2024,금,07:12,07:15,00:03,"사물함 관련 행정, 정리 등",,,,,,
26.04.2024,금,07:15,07:17,00:02,"이동 준비, 이동 등",생활,이동,,,,
26.04.2024,금,07:17,07:18,00:01,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
26.04.2024,금,07:18,07:20,00:02,"카카오톡, 밴드 등 메시지 작성, 검토, 전송, 확인, 사후 재검토 등",행정,카카오톡 전송,,,,
